Id,Position,First Name,Nickname,Last Name,OG_FPPG,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position,FPPG,Value,Projected Minutes
95568-80825,PF/C,Isaiah,Isaiah Hartenstein,Hartenstein,18.875,4300,CLE@NY,NY,CLE,,,,,,PF/C,0.00,0.00,0.00
95568-15800,PF/SF,Jae,Jae Crowder,Crowder,18.96666718,4200,MIL@TOR,MIL,TOR,,,,,,SF/PF,0.00,0.00,0.00
95568-158373,PG,Jose,Jose Alvarado,Alvarado,18.82295002,4200,NO@OKC,NO,OKC,O,Ankle,,,,PG,0.00,0.00,0.00
95568-84667,SG,Collin,Collin Sexton,Sexton,14.55000019,4200,MEM@UTA,UTA,MEM,,,,,,SG,0.00,0.00,0.00
95568-171755,SF/PF,David,David Roddy,Roddy,17.64999962,4200,MEM@UTA,MEM,UTA,,,,,,SF/PF,0.00,0.00,0.00
95568-55056,PF/C,Dario,Dario Saric,Saric,20.82500076,4200,SAC@GS,GS,SAC,GTD,Hip,,,,PF/C,0.00,0.00,0.00
95568-16233,SF/SG,Josh,Josh Richardson,Richardson,12.60000038,4200,BKN@MIA,MIA,BKN,,,,,,SG/SF,0.00,0.00,0.00
95568-158854,SF,Sam,Sam Hauser,Hauser,11.23333359,4100,IND@BOS,BOS,IND,,,,,,SF,0.00,0.00,0.00
95568-58519,SG,Gary,Gary Payton,Payton,20.125,4100,SAC@GS,GS,SAC,,,,,,SG,0.00,0.00,0.00
95568-14523,PG,Reggie,Reggie Jackson,Jackson,17.95000076,4100,DEN@MIN,DEN,MIN,,,,,,PG,0.00,0.00,0.00
95568-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,13.16666667,4100,WAS@ATL,WAS,ATL,,,,,,SF/PF,0.00,0.00,0.00
95568-171665,C,Orlando,Orlando Robinson,Robinson,17.04999924,4100,BKN@MIA,MIA,BKN,,,,,,C,0.00,0.00,0.00
95568-111376,SF,John,John Konchar,Konchar,19.59999975,4100,MEM@UTA,MEM,UTA,,,,,,SF,0.00,0.00,0.00
95568-80814,PG,Dennis,Dennis Smith,Smith,9.933333079,4100,BKN@MIA,BKN,MIA,GTD,Hip,,,,PG,0.00,0.00,0.00
95568-188422,SF,Jaime,Jaime Jaquez,Jaquez,12.69999981,4000,BKN@MIA,MIA,BKN,,,,,,SF,0.00,0.00,0.00
95568-14496,PG,Ricky,Ricky Rubio,Rubio,13.95000034,4000,CLE@NY,CLE,NY,O,Personal,,,,PG,0.00,0.00,0.00
95568-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,17.5,4000,CHA@HOU,HOU,CHA,,,,,,SF/PF,0.00,0.00,0.00
95568-9475,PG/SG,Derrick,Derrick Rose,Rose,15.27499962,4000,MEM@UTA,MEM,UTA,O,Knee,,,,PG/SG,0.00,0.00,0.00
95568-15993,SF/SG,Pat,Pat Connaughton,Connaughton,17,4000,MIL@TOR,MIL,TOR,,,,,,SG/SF,0.00,0.00,0.00
95568-84691,PG,Shake,Shake Milton,Milton,11.16666667,4000,DEN@MIN,MIN,DEN,GTD,Foot,,,,PG,0.00,0.00,0.00
95568-81621,PF/C,Maxi,Maxi Kleber,Kleber,15.46666718,4000,CHI@DAL,DAL,CHI,,,,,,PF/C,0.00,0.00,0.00
95568-171761,SG,Peyton,Peyton Watson,Watson,17.07500076,4000,DEN@MIN,DEN,MIN,,,,,,SG,0.00,0.00,0.00
95568-84724,SG,Landry,Landry Shamet,Shamet,14.25599976,4000,WAS@ATL,WAS,ATL,,,,,,SG,0.00,0.00,0.00
95568-171769,SF,Tari,Tari Eason,Eason,22.13658477,4000,CHA@HOU,HOU,CHA,O,Lower leg,,,,SF,0.00,0.00,0.00
95568-171784,PG,Dyson,Dyson Daniels,Daniels,16.19999949,4000,NO@OKC,NO,OKC,,,,,,PG,0.00,0.00,0.00
95568-20277,SF,Torrey,Torrey Craig,Craig,16.95000076,4000,CHI@DAL,CHI,DAL,,,,,,SF,0.00,0.00,0.00
95568-145318,C,Nick,Nick Richards,Richards,13.19999949,4000,CHA@HOU,CHA,HOU,,,,,,C,0.00,0.00,0.00
95568-188434,SG/SF,Gradey,Gradey Dick,Dick,9.699999809,3900,MIL@TOR,TOR,MIL,,,,,,SG/SF,0.00,0.00,0.00
95568-58461,PF,Trey,Trey Lyles,Lyles,15.25308642,3900,SAC@GS,SAC,GS,O,Calf,,,,PF,0.00,0.00,0.00
95568-157826,SG/SF,Quentin,Quentin Grimes,Grimes,12.125,3900,CLE@NY,NY,CLE,,,,,,SG/SF,0.00,0.00,0.00
95568-157827,PF,Isaiah,Isaiah Jackson,Jackson,8.800000191,3900,IND@BOS,IND,BOS,,,,,,PF,0.00,0.00,0.00
95568-145536,PG,Theo,Theo Maledon,Maledon,15.06666692,3900,CHA@HOU,CHA,HOU,,,,,,PG,0.00,0.00,0.00
95568-23802,PG/SG,Kris,Kris Dunn,Dunn,10.92500019,3900,MEM@UTA,UTA,MEM,,,,,,PG/SG,0.00,0.00,0.00
95568-145819,SF,Naji,Naji Marshall,Marshall,18.28846154,3900,NO@OKC,NO,OKC,O,Knee,,,,SF,0.00,0.00,0.00
95568-66968,SF/PF,Derrick,Derrick Jones,Jones,10.90000025,3900,CHI@DAL,DAL,CHI,,,,,,SF/PF,0.00,0.00,0.00
95568-48567,PG/SG,Cameron,Cameron Payne,Payne,7.96666654,3900,MIL@TOR,MIL,TOR,,,,,,PG/SG,0.00,0.00,0.00
95568-158137,C,Jock,Jock Landale,Landale,5,3900,CHA@HOU,HOU,CHA,,,,,,C,0.00,0.00,0.00
95568-66046,SG/SF,Luke,Luke Kennard,Kennard,7.400000095,3900,MEM@UTA,MEM,UTA,,,,,,SG/SF,0.00,0.00,0.00
95568-20992,PF/C,Larry,Larry Nance,Nance,11.26666641,3900,NO@OKC,NO,OKC,,,,,,PF/C,0.00,0.00,0.00
95568-68203,C/PF,Chris,Chris Boucher,Boucher,14.63333384,3900,MIL@TOR,TOR,MIL,,,,,,PF/C,0.00,0.00,0.00
95568-84681,SG/SF,Donte,Donte DiVincenzo,DiVincenzo,15.55000019,3900,CLE@NY,NY,CLE,,,,,,SG/SF,0.00,0.00,0.00
95568-171764,SF,Jabari,Jabari Walker,Walker,15.875,3900,POR@DET,POR,DET,,,,,,SF,0.00,0.00,0.00
95568-171792,PF,Nikola,Nikola Jovic,Jovic,19,3900,BKN@MIA,MIA,BKN,,,,,,PF,0.00,0.00,0.00
95568-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,11.96666718,3900,DEN@MIN,MIN,DEN,,,,,,SG/SF,0.00,0.00,0.00
95568-16196,C,Dwight,Dwight Powell,Powell,16.70000076,3900,CHI@DAL,DAL,CHI,,,,,,C,0.00,0.00,0.00
95568-111492,SF/SG,Amir,Amir Coffey,Coffey,1.399999936,3900,LAC@LAL,LAC,LAL,,,,,,SG/SF,0.00,0.00,0.00
95568-145330,PG,Isaiah,Isaiah Joe,Joe,15.625,3900,NO@OKC,OKC,NO,,,,,,PG,0.00,0.00,0.00
95568-188405,PG/SG,Amen,Amen Thompson,Thompson,13.83333333,3900,CHA@HOU,HOU,CHA,,,,,,PG/SG,0.00,0.00,0.00
95568-188412,SG,Keyonte,Keyonte George,George,16.64999962,3900,MEM@UTA,UTA,MEM,,,,,,SG,0.00,0.00,0.00
95568-188418,PF,Kobe,Kobe Brown,Brown,9.133333206,3800,LAC@LAL,LAC,LAL,,,,,,PF,0.00,0.00,0.00
95568-188445,SF,Jordan,Jordan Miller,Miller,2.5,3800,LAC@LAL,LAC,LAL,,,,,,SF,0.00,0.00,0.00
95568-188450,PF,Trayce,Trayce Jackson-Davis,Jackson-Davis,17.5,3800,SAC@GS,GS,SAC,,,,,,PF,0.00,0.00,0.00
95568-157805,SG,Brandon,Brandon Boston,Boston,9.695652174,3800,LAC@LAL,LAC,LAL,O,Quadriceps,,,,SG,0.00,0.00,0.00
95568-157815,PF,JT,JT Thor,Thor,11.53333282,3800,CHA@HOU,CHA,HOU,,,,,,PF,0.00,0.00,0.00
95568-157828,SG/SF,Chris,Chris Duarte,Duarte,11.33333333,3800,SAC@GS,SAC,GS,,,,,,SG/SF,0.00,0.00,0.00
95568-85137,SG/SF,Duncan,Duncan Robinson,Robinson,15.47500038,3800,BKN@MIA,MIA,BKN,,,,,,SG/SF,0.00,0.00,0.00
95568-157849,PG/SG,Ayo,Ayo Dosunmu,Dosunmu,9.25,3800,CHI@DAL,CHI,DAL,,,,,,PG/SG,0.00,0.00,0.00
95568-17894,C,Mike,Mike Muscala,Muscala,6.099999905,3800,WAS@ATL,WAS,ATL,,,,,,C,0.00,0.00,0.00
95568-84696,PG/SG,Jevon,Jevon Carter,Carter,8.199999809,3800,CHI@DAL,CHI,DAL,,,,,,PG/SG,0.00,0.00,0.00
95568-171752,SF,AJ,AJ Griffin,Griffin,6.75,3800,WAS@ATL,ATL,WAS,,,,,,SF,0.00,0.00,0.00
95568-110320,SF,Matisse,Matisse Thybulle,Thybulle,8.524999619,3800,POR@DET,POR,DET,,,,,,SF,0.00,0.00,0.00
95568-171766,SG,Johnny,Johnny Davis,Davis,5.400000095,3800,WAS@ATL,WAS,ATL,,,,,,SG,0.00,0.00,0.00
95568-171781,SG,Ochai,Ochai Agbaji,Agbaji,7.300000191,3800,MEM@UTA,UTA,MEM,,,,,,SG,0.00,0.00,0.00
95568-110349,PF/SF,Rui,Rui Hachimura,Hachimura,13.76666641,3800,LAC@LAL,LAL,LAC,O,Eye,,,,SF/PF,0.00,0.00,0.00
95568-171791,SG,Jaden,Jaden Hardy,Hardy,6.5,3800,CHI@DAL,DAL,CHI,,,,,,SG,0.00,0.00,0.00
95568-161553,SG,Dru,Dru Smith,Smith,14.86666616,3800,BKN@MIA,MIA,BKN,,,,,,SG,0.00,0.00,0.00
95568-145305,PF/C,Zeke,Zeke Nnaji,Nnaji,9.600000381,3800,DEN@MIN,DEN,MIN,,,,,,PF/C,0.00,0.00,0.00
95568-80829,PF,Sasha,Sasha Vezenkov,Vezenkov,15.96666718,3800,SAC@GS,SAC,GS,,,,,,PF,0.00,0.00,0.00
95568-145344,PG,Malachi,Malachi Flynn,Flynn,6.550000191,3800,MIL@TOR,TOR,MIL,,,,,,PG,0.00,0.00,0.00
95568-159702,SF,Eugene,Eugene Omoruyi,Omoruyi,17.79999924,3800,WAS@ATL,WAS,ATL,,,,,,SF,0.00,0.00,0.00
95568-188415,SG,Cason,Cason Wallace,Wallace,14.80000019,3800,NO@OKC,OKC,NO,,,,,,SG,0.00,0.00,0.00
95568-188433,SG,Brandin,Brandin Podziemski,Podziemski,15.60000038,3700,SAC@GS,GS,SAC,,,,,,SG,0.00,0.00,0.00
95568-188447,PF,Toumani,Toumani Camara,Camara,15.80000019,3700,POR@DET,POR,DET,,,,,,PF,0.00,0.00,0.00
95568-41082,C,Damian,Damian Jones,Jones,4.849999905,3700,CLE@NY,CLE,NY,,,,,,C,0.00,0.00,0.00
95568-145538,PF/C,Aleksej,Aleksej Pokusevski,Pokusevski,1.533333302,3700,NO@OKC,OKC,NO,,,,,,PF/C,0.00,0.00,0.00
95568-15583,PG/SG,Seth,Seth Curry,Curry,5.299999873,3700,CHI@DAL,DAL,CHI,,,,,,PG/SG,0.00,0.00,0.00
95568-15628,SF,Otto,Otto Porter,Porter,13.47500038,3700,MIL@TOR,TOR,MIL,,,,,,SF,0.00,0.00,0.00
95568-15684,SG,Victor,Victor Oladipo,Oladipo,21.94444444,3700,CHA@HOU,HOU,CHA,O,Knee,,,,SG,0.00,0.00,0.00
95568-180555,SF,Jamal,Jamal Cain,Cain,11.60000038,3700,BKN@MIA,MIA,BKN,,,,,,SF,0.00,0.00,0.00
95568-15691,C,Cody,Cody Zeller,Zeller,1.799999952,3700,NO@OKC,NO,OKC,,,,,,C,0.00,0.00,0.00
95568-9739,C,JaVale,JaVale McGee,McGee,10.83333333,3700,SAC@GS,SAC,GS,,,,,,C,0.00,0.00,0.00
95568-162411,SF,Matt,Matt Ryan,Ryan,15.73333359,3700,NO@OKC,NO,OKC,,,,,,SF,0.00,0.00,0.00
95568-23156,PF,Georges,Georges Niang,Niang,10.10000038,3700,CLE@NY,CLE,NY,,,,,,PF,0.00,0.00,0.00
95568-173747,SF,Simone,Simone Fontecchio,Fontecchio,11.14999962,3700,MEM@UTA,UTA,MEM,,,,,,SF,0.00,0.00,0.00
95568-84668,SF,Troy,Troy Brown,Brown,3.049999952,3700,DEN@MIN,MIN,DEN,,,,,,SF,0.00,0.00,0.00
95568-171758,PF/C,Jaylin,Jaylin Williams,Williams,16.21568627,3700,NO@OKC,OKC,NO,,,,,,PF/C,0.00,0.00,0.00
95568-110331,PG,Ty,Ty Jerome,Jerome,4.349999905,3700,CLE@NY,CLE,NY,O,Ankle,,,,PG,0.00,0.00,0.00
95568-110339,SG/SF,Cam,Cam Reddish,Reddish,6.900000095,3700,LAC@LAL,LAL,LAC,GTD,Foot,,,,SG/SF,0.00,0.00,0.00
95568-110351,SG/PG,Cody,Cody Martin,Martin,13.32857186,3700,CHA@HOU,CHA,HOU,O,Knee,,,,PG/SG,0.00,0.00,0.00
95568-171795,PF/SF,Ousmane,Ousmane Dieng,Dieng,10.07499981,3700,NO@OKC,OKC,NO,,,,,,SF/PF,0.00,0.00,0.00
95568-23407,PF,P.J.,P.J. Tucker,Tucker,11.93333308,3700,LAC@LAL,LAC,LAL,,,,,,PF,0.00,0.00,0.00
95568-145313,PF/SF,Jordan,Jordan Nwora,Nwora,10.69999981,3700,IND@BOS,IND,BOS,,,,,,SF/PF,0.00,0.00,0.00
95568-145335,PG,Payton,Payton Pritchard,Pritchard,9.200000127,3700,IND@BOS,BOS,IND,,,,,,PG,0.00,0.00,0.00
95568-145347,C,James,James Wiseman,Wiseman,19.25333388,3700,POR@DET,DET,POR,,,,,,C,0.00,0.00,0.00
95568-188409,PF,Jarace,Jarace Walker,Walker,7.800000191,3700,IND@BOS,IND,BOS,,,,,,PF,0.00,0.00,0.00
95568-188427,PG,Marcus,Marcus Sasser,Sasser,8.524999619,3600,POR@DET,DET,POR,,,,,,PG,0.00,0.00,0.00
95568-188452,SF/PF,Leonard,Leonard Miller,Miller,1.200000048,3600,DEN@MIN,MIN,DEN,,,,,,SF/PF,0.00,0.00,0.00
95568-41083,PF,Luke,Luke Kornet,Kornet,4.449999809,3600,IND@BOS,BOS,IND,,,,,,PF,0.00,0.00,0.00
95568-157829,SG,Aaron,Aaron Wiggins,Wiggins,4.366666794,3600,NO@OKC,OKC,NO,,,,,,SG,0.00,0.00,0.00
95568-145541,PG/SG,R.J.,R.J. Hampton,Hampton,0,3600,BKN@MIA,MIA,BKN,,,,,,PG/SG,0.00,0.00,0.00
95568-160963,PG,Daishen,Daishen Nix,Nix,0,3600,DEN@MIN,MIN,DEN,,,,,,PG,0.00,0.00,0.00
95568-14529,PG,Cory,Cory Joseph,Joseph,2.700000048,3600,SAC@GS,GS,SAC,,,,,,PG,0.00,0.00,0.00
95568-85305,SF,Kenrich,Kenrich Williams,Williams,19.63584814,3600,NO@OKC,OKC,NO,O,Back,,,,SF,0.00,0.00,0.00
95568-9648,PF/SF,Jeff,Jeff Green,Green,12.13333384,3600,CHA@HOU,HOU,CHA,,,,,,SF/PF,0.00,0.00,0.00
95568-15814,C,Alex,Alex Len,Len,0,3600,SAC@GS,SAC,GS,,,,,,C,0.00,0.00,0.00
95568-163280,C,Olivier,Olivier Sarr,Sarr,10.36666679,3600,NO@OKC,OKC,NO,,,,,,C,0.00,0.00,0.00
95568-117283,SF,Oshae,Oshae Brissett,Brissett,6.449999809,3600,IND@BOS,BOS,IND,,,,,,SF,0.00,0.00,0.00
95568-15947,SG/SF,Reggie,Reggie Bullock,Bullock,4.333333333,3600,CHA@HOU,HOU,CHA,,,,,,SG/SF,0.00,0.00,0.00
95568-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,6,3600,DEN@MIN,MIN,DEN,,,,,,PG,0.00,0.00,0.00
95568-171677,PF,Kenneth,Kenneth Lofton,Lofton,0.25,3600,MEM@UTA,MEM,UTA,,,,,,PF,0.00,0.00,0.00
95568-171757,PF,Jake,Jake LaRavia,LaRavia,6.650000095,3600,MEM@UTA,MEM,UTA,,,,,,PF,0.00,0.00,0.00
95568-110340,PF/C,Jaxson,Jaxson Hayes,Hayes,3.349999905,3600,LAC@LAL,LAL,LAC,,,,,,PF/C,0.00,0.00,0.00
95568-110350,PF/SF,Jalen,Jalen McDaniels,McDaniels,5.25,3600,MIL@TOR,TOR,MIL,,,,,,SF/PF,0.00,0.00,0.00
95568-55055,PG,Dante,Dante Exum,Exum,7.333333333,3600,CHI@DAL,DAL,CHI,,,,,,PG,0.00,0.00,0.00
95568-171802,SF,MarJon,MarJon Beauchamp,Beauchamp,7.300000191,3600,MIL@TOR,MIL,TOR,GTD,Illness,,,,SF,0.00,0.00,0.00
95568-145303,SG,Skylar,Skylar Mays,Mays,4.5,3600,POR@DET,POR,DET,,,,,,SG,0.00,0.00,0.00
95568-145316,PG,Kira,Kira Lewis,Lewis,7.200000127,3600,NO@OKC,NO,OKC,,,,,,PG,0.00,0.00,0.00
95568-145317,PG,Sam,Sam Merrill,Merrill,9.550000191,3600,CLE@NY,CLE,NY,,,,,,PG,0.00,0.00,0.00
95568-145351,C,Omer,Omer Yurtseven,Yurtseven,5.75,3600,MEM@UTA,UTA,MEM,,,,,,C,0.00,0.00,0.00
95568-16363,SG/SF,Joe,Joe Harris,Harris,2.924999952,3600,POR@DET,DET,POR,,,,,,SG/SF,0.00,0.00,0.00
95568-188411,PF,Taylor,Taylor Hendricks,Hendricks,2.200000048,3600,MEM@UTA,UTA,MEM,,,,,,PF,0.00,0.00,0.00
95568-188417,SG,Kobe,Kobe Bufkin,Bufkin,1.700000048,3500,WAS@ATL,ATL,WAS,,,,,,SG,0.00,0.00,0.00
95568-188423,SF,Julian,Julian Strawther,Strawther,5.700000127,3500,DEN@MIN,DEN,MIN,,,,,,SF,0.00,0.00,0.00
95568-188420,SG,Nick,Nick Smith,Smith,0,3500,CHA@HOU,CHA,HOU,,,,,,SG,0.00,0.00,0.00
95568-111622,SF,Garrison,Garrison Mathews,Mathews,8.362963076,3500,WAS@ATL,ATL,WAS,,,,,,SF,0.00,0.00,0.00
95568-188424,PF,Olivier-Maxence,Olivier-Maxence Prosper,Prosper,,3500,CHI@DAL,DAL,CHI,,,,,,PF,0.00,0.00,0.00
95568-188430,SF,Dariq,Dariq Whitehead,Whitehead,,3500,BKN@MIA,BKN,MIA,,,,,,SF,0.00,0.00,0.00
95568-188431,PF,Noah,Noah Clowney,Clowney,,3500,BKN@MIA,BKN,MIA,,,,,,PF,0.00,0.00,0.00
95568-188429,SF,Kris,Kris Murray,Murray,2.099999905,3500,POR@DET,POR,DET,,,,,,SF,0.00,0.00,0.00
95568-189456,SG,Malcolm,Malcolm Cazalon,Cazalon,,3500,POR@DET,DET,POR,,,,,,SG,0.00,0.00,0.00
95568-188432,SG,Jalen,Jalen Hood-Schifino,Hood-Schifino,,3500,LAC@LAL,LAL,LAC,O,Knee,,,,SG,0.00,0.00,0.00
95568-188442,PF,Jalen,Jalen Wilson,Wilson,,3500,BKN@MIA,BKN,MIA,,,,,,PF,0.00,0.00,0.00
95568-189467,PG,Craig,Craig Porter,Porter,12.64999962,3500,CLE@NY,CLE,NY,,,,,,PG,0.00,0.00,0.00
95568-189468,C/PF,Colin,Colin Castleton,Castleton,,3500,LAC@LAL,LAL,LAC,,,,,,PF/C,0.00,0.00,0.00
95568-188444,PF,GG,GG Jackson,Jackson,0,3500,MEM@UTA,MEM,UTA,,,,,,PF,0.00,0.00,0.00
95568-189469,SG,D'Moi,D'Moi Hodge,Hodge,,3500,LAC@LAL,LAL,LAC,,,,,,SG,0.00,0.00,0.00
95568-189475,PF,Miles,Miles Norris,Norris,,3500,WAS@ATL,ATL,WAS,,,,,,PF,0.00,0.00,0.00
95568-188448,SG,Colby,Colby Jones,Jones,0.6000000238,3500,SAC@GS,SAC,GS,,,,,,SG,0.00,0.00,0.00
95568-188449,SF,Jalen,Jalen Slawson,Slawson,,3500,SAC@GS,SAC,GS,,,,,,SF,0.00,0.00,0.00
95568-188454,PF,Mouhamed,Mouhamed Gueye,Gueye,1.5,3500,WAS@ATL,ATL,WAS,,,,,,PF,0.00,0.00,0.00
95568-188455,SF,Seth,Seth Lundy,Lundy,,3500,WAS@ATL,ATL,WAS,,,,,,SF,0.00,0.00,0.00
95568-188453,SG,Jaylen,Jaylen Clark,Clark,,3500,DEN@MIN,MIN,DEN,O,Achilles,,,,SG,0.00,0.00,0.00
95568-188458,SG,Jalen,Jalen Pickett,Pickett,2,3500,DEN@MIN,DEN,MIN,,,,,,SG,0.00,0.00,0.00
95568-188459,PF,Hunter,Hunter Tyson,Tyson,1.200000048,3500,DEN@MIN,DEN,MIN,,,,,,PF,0.00,0.00,0.00
95568-188456,SG,Rayan,Rayan Rupert,Rupert,0,3500,POR@DET,POR,DET,,,,,,SG,0.00,0.00,0.00
95568-188457,SF,Jordan,Jordan Walsh,Walsh,,3500,IND@BOS,BOS,IND,,,,,,SF,0.00,0.00,0.00
95568-188462,SF,Emoni,Emoni Bates,Bates,9.850000381,3500,CLE@NY,CLE,NY,,,,,,SF,0.00,0.00,0.00
95568-188463,SF,Julian,Julian Phillips,Phillips,0,3500,CHI@DAL,CHI,DAL,,,,,,SF,0.00,0.00,0.00
95568-188460,SG,Isaiah,Isaiah Wong,Wong,,3500,IND@BOS,IND,BOS,,,,,,SG,0.00,0.00,0.00
95568-188466,PG,Amari,Amari Bailey,Bailey,,3500,CHA@HOU,CHA,HOU,,,,,,PG,0.00,0.00,0.00
95568-190515,SG,Onuralp,Onuralp Bitim,Bitim,,3500,CHI@DAL,CHI,DAL,,,,,,SG,0.00,0.00,0.00
95568-117808,PF,Marques,Marques Bolden,Bolden,,3500,MIL@TOR,MIL,TOR,,,,,,PF,0.00,0.00,0.00
95568-110640,PF,Luka,Luka Samanic,Samanic,5.599999905,3500,MEM@UTA,UTA,MEM,,,,,,PF,0.00,0.00,0.00
95568-188464,SG,Andre,Andre Jackson,Jackson,8.300000191,3500,MIL@TOR,MIL,TOR,,,,,,SG,0.00,0.00,0.00
95568-188465,SF,Chris,Chris Livingston,Livingston,,3500,MIL@TOR,MIL,TOR,,,,,,SF,0.00,0.00,0.00
95568-188468,SF,Keyontae,Keyontae Johnson,Johnson,0,3500,NO@OKC,OKC,NO,,,,,,SF,0.00,0.00,0.00
95568-188469,SF,Maxwell,Maxwell Lewis,Lewis,0,3500,LAC@LAL,LAL,LAC,,,,,,SF,0.00,0.00,0.00
95568-188474,SF,Jacob,Jacob Toppin,Toppin,,3500,CLE@NY,NY,CLE,,,,,,SF,0.00,0.00,0.00
95568-188475,PF,Oscar,Oscar Tshiebwe,Tshiebwe,,3500,IND@BOS,IND,BOS,,,,,,PF,0.00,0.00,0.00
95568-188477,SG,Markquis,Markquis Nowell,Nowell,,3500,MIL@TOR,TOR,MIL,,,,,,SG,0.00,0.00,0.00
95568-188480,PF,Adama,Adama Sanogo,Sanogo,,3500,CHI@DAL,CHI,DAL,,,,,,PF,0.00,0.00,0.00
95568-145491,PF,Nathan,Nathan Knight,Knight,6.214285714,3500,IND@BOS,BOS,IND,,,,,,PF,0.00,0.00,0.00
95568-157803,SG,Josh,Josh Christopher,Christopher,10.16718769,3500,MEM@UTA,UTA,MEM,,,,,,SG,0.00,0.00,0.00
95568-157801,SG,Jared,Jared Butler,Butler,1.75,3500,WAS@ATL,WAS,ATL,,,,,,SG,0.00,0.00,0.00
95568-157807,C,Luka,Luka Garza,Garza,3.200000048,3500,DEN@MIN,MIN,DEN,,,,,,C,0.00,0.00,0.00
95568-157810,PF,Isaiah,Isaiah Livers,Livers,13.79038415,3500,POR@DET,DET,POR,O,Ankle,,,,PF,0.00,0.00,0.00
95568-157811,C,Neemias,Neemias Queta,Queta,6.340000153,3500,IND@BOS,BOS,IND,GTD,Foot,,,,C,0.00,0.00,0.00
95568-157813,SG/PG,Joshua,Joshua Primo,Primo,17.14999962,3500,LAC@LAL,LAC,LAL,,,,,,PG/SG,0.00,0.00,0.00
95568-157818,SG,James,James Bouknight,Bouknight,10.702941,3500,CHA@HOU,CHA,HOU,O,Knee,,,,SG,0.00,0.00,0.00
95568-157823,PF,Greg,Greg Brown,Brown,4.768750191,3500,CHI@DAL,DAL,CHI,,,,,,PF,0.00,0.00,0.00
95568-157821,PG,Dalano,Dalano Banton,Banton,4.900000095,3500,IND@BOS,BOS,IND,,,,,,PG,0.00,0.00,0.00
95568-157824,PG,Miles,Miles McBride,McBride,5.349999905,3500,CLE@NY,NY,CLE,,,,,,PG,0.00,0.00,0.00
95568-157825,C,Jericho,Jericho Sims,Sims,3.150000095,3500,CLE@NY,NY,CLE,,,,,,C,0.00,0.00,0.00
95568-157831,PG,Tre,Tre Mann,Mann,6.266666412,3500,NO@OKC,OKC,NO,,,,,,PG,0.00,0.00,0.00
95568-157835,SF,Kessler,Kessler Edwards,Edwards,0,3500,SAC@GS,SAC,GS,,,,,,SF,0.00,0.00,0.00
95568-158856,PF,Trendon,Trendon Watford,Watford,16.13870928,3500,BKN@MIA,BKN,MIA,,,,,,PF,0.00,0.00,0.00
95568-145548,PF,Anthony,Anthony Gill,Gill,8.899999619,3500,WAS@ATL,WAS,ATL,,,,,,PF,0.00,0.00,0.00
95568-157841,C,Filip,Filip Petrusev,Petrusev,1.200000048,3500,LAC@LAL,LAC,LAL,GTD,Not injury related,,,,C,0.00,0.00,0.00
95568-157847,SF,Trey,Trey Murphy,Murphy,25.2375,3500,NO@OKC,NO,OKC,O,Knee,,,,SF,0.00,0.00,0.00
95568-14501,C/PF,Tristan,Tristan Thompson,Thompson,12.44999981,3500,CLE@NY,CLE,NY,,,,,,PF/C,0.00,0.00,0.00
95568-116906,PG,Lindell,Lindell Wigginton,Wigginton,10.4857145,3500,MIL@TOR,MIL,TOR,,,,,,PG,0.00,0.00,0.00
95568-14511,PF/SF,Markieff,Markieff Morris,Morris,8.220000349,3500,CHI@DAL,DAL,CHI,,,,,,SF/PF,0.00,0.00,0.00
95568-23740,PG/SG,Ryan,Ryan Arcidiacono,Arcidiacono,1.200000048,3500,CLE@NY,NY,CLE,,,,,,PG/SG,0.00,0.00,0.00
95568-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,29.8237284,3500,POR@DET,DET,POR,O,Calf,,,,SF/PF,0.00,0.00,0.00
95568-164036,SF,Braxton,Braxton Key,Key,1.600000024,3500,DEN@MIN,DEN,MIN,,,,,,SF,0.00,0.00,0.00
95568-194767,C,Duop,Duop Reath,Reath,,3500,POR@DET,POR,DET,,,,,,C,0.00,0.00,0.00
95568-14543,SF,Davis,Davis Bertans,Bertans,7.199999809,3500,NO@OKC,OKC,NO,,,,,,SF,0.00,0.00,0.00
95568-157906,PF,Usman,Usman Garuba,Garuba,11.48533366,3500,SAC@GS,GS,SAC,,,,,,PF,0.00,0.00,0.00
95568-16604,SF/SG,Justin,Justin Holiday,Holiday,0,3500,DEN@MIN,DEN,MIN,,,,,,SG/SF,0.00,0.00,0.00
95568-12511,PG,Ish,Ish Smith,Smith,6.989361702,3500,CHA@HOU,CHA,HOU,O,Undisclosed,,,,PG,0.00,0.00,0.00
95568-180477,PG,Jacob,Jacob Gilyard,Gilyard,0,3500,MEM@UTA,MEM,UTA,,,,,,PG,0.00,0.00,0.00
95568-180484,SG,Stanley,Stanley Umude,Umude,1.5,3500,POR@DET,DET,POR,,,,,,SG,0.00,0.00,0.00
95568-180485,PF,John,John Butler,Butler,6.784210205,3500,WAS@ATL,WAS,ATL,,,,,,PF,0.00,0.00,0.00
